N° Factura;Fecha;Vendedor;Cliente;Subtotal;IVA;Descuento;Delivery;Total;Método Pago;Estado
V-2026-5433;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;61289.7;0;0;0;61289.7;"credito: $61.289,7";COMPLETED
V-2026-5432;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;55147.44;0;0;0;55147.44;"credito: $55.147,44";COMPLETED
V-2026-5431;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;41095.7;0;0;0;41095.7;"credito: $41.095,7";COMPLETED
V-2026-5430;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;182922.26;0;0;0;182922.26;"credito: $182.922,26";COMPLETED
V-2026-5429;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;59674.04;0;0;0;59674.04;"credito: $59.674,04";COMPLETED
V-2026-5428;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;56130.72;0;0;0;56130.72;"credito: $56.130,72";COMPLETED
V-2026-5427;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;62532.1;0;0;0;62532.1;"credito: $62.532,1";COMPLETED
V-2026-5426;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;63640.14;0;0;0;63640.14;"credito: $63.640,14";COMPLETED
V-2026-5425;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;9298.58;0;0;0;9298.58;"credito: $9.298,58";COMPLETED
V-2026-5424;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;27274.76;0;0;0;27274.76;"credito: $27.274,76";COMPLETED
V-2026-5423;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;56963.04;0;0;0;56963.04;"credito: $56.963,04";COMPLETED
V-2026-5422;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;92630.2;0;0;0;92630.2;"credito: $92.630,2";COMPLETED
V-2026-5421;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;170237.92;0;0;0;170237.92;"credito: $170.237,92";COMPLETED
V-2026-5420;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;17278.34;0;0;0;17278.34;"credito: $17.278,34";COMPLETED
V-2026-5419;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;61275.18;0;0;0;61275.18;"credito: $61.275,18";COMPLETED
V-2026-5418;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;90777.82;0;0;0;90777.82;"credito: $90.777,82";COMPLETED
V-2026-5417;"4/9/2026, 3:10:56 p. m.";Cajero;Cliente 1;96453.52;0;0;0;96453.52;"credito: $96.453,52";COMPLETED
V-2026-5416;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;169947.14;0;0;0;169947.14;"credito: $169.947,14";COMPLETED
V-2026-5415;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;81322.7;0;0;0;81322.7;"credito: $81.322,7";COMPLETED
V-2026-5414;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;19234.3;0;0;0;19234.3;"credito: $19.234,3";COMPLETED
V-2026-5413;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;97839.64;0;0;0;97839.64;"credito: $97.839,64";COMPLETED
V-2026-5412;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;19698.28;0;0;0;19698.28;"credito: $19.698,28";COMPLETED
V-2026-5411;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;69099.02;0;0;0;69099.02;"credito: $69.099,02";COMPLETED
V-2026-5410;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;73103.16;0;0;0;73103.16;"credito: $73.103,16";COMPLETED
V-2026-5409;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;81959.86;0;0;0;81959.86;"credito: $81.959,86";COMPLETED
V-2026-5408;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;98128.72;0;0;0;98128.72;"credito: $98.128,72";COMPLETED
V-2026-5407;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;64848.58;0;0;0;64848.58;"credito: $64.848,58";COMPLETED
V-2026-5406;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;2238.02;0;0;0;2238.02;"credito: $2.238,02";COMPLETED
V-2026-5405;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;29167.86;0;0;0;29167.86;"credito: $29.167,86";COMPLETED
V-2026-5404;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;34324.48;0;0;0;34324.48;"credito: $34.324,48";COMPLETED
V-2026-5403;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;90489.62;0;0;0;90489.62;"credito: $90.489,62";COMPLETED
V-2026-5402;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;95177.66;0;0;0;95177.66;"credito: $95.177,66";COMPLETED
V-2026-5401;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;107153.34;0;0;0;107153.34;"credito: $107.153,34";COMPLETED
V-2026-5400;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;22566.42;0;0;0;22566.42;"credito: $22.566,42";COMPLETED
V-2026-5399;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;33397.22;0;0;0;33397.22;"credito: $33.397,22";COMPLETED
V-2026-5398;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;73485.04;0;0;0;73485.04;"credito: $73.485,04";COMPLETED
V-2026-5397;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;38194.4;0;0;0;38194.4;"credito: $38.194,4";COMPLETED
V-2026-5396;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;3447.98;0;0;0;3447.98;"credito: $3.447,98";COMPLETED
V-2026-5395;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;665.36;0;0;0;665.36;"credito: $665,36";COMPLETED
V-2026-5394;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;66403.34;0;0;0;66403.34;"credito: $66.403,34";COMPLETED
V-2026-5393;"4/9/2026, 3:10:55 p. m.";Cajero;Cliente 1;43272.04;0;0;0;43272.04;"credito: $43.272,04";COMPLETED
V-2026-5392;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;22874.74;0;0;0;22874.74;"credito: $22.874,74";COMPLETED
V-2026-5391;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;51172.7;0;0;0;51172.7;"credito: $51.172,7";COMPLETED
V-2026-5390;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;79530.34;0;0;0;79530.34;"credito: $79.530,34";COMPLETED
V-2026-5389;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;45245.28;0;0;0;45245.28;"credito: $45.245,28";COMPLETED
V-2026-5388;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;38662.72;0;0;0;38662.72;"credito: $38.662,72";COMPLETED
V-2026-5387;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;52990.06;0;0;0;52990.06;"credito: $52.990,06";COMPLETED
V-2026-5386;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;76810.32;0;0;0;76810.32;"credito: $76.810,32";COMPLETED
V-2026-5385;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;71143.66;0;0;0;71143.66;"credito: $71.143,66";COMPLETED
V-2026-5384;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;86322.44;0;0;0;86322.44;"credito: $86.322,44";COMPLETED
V-2026-5383;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;191512.92;0;0;0;191512.92;"credito: $191.512,92";COMPLETED
V-2026-5382;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;20569.76;0;0;0;20569.76;"credito: $20.569,76";COMPLETED
V-2026-5381;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;136937.54;0;0;0;136937.54;"credito: $136.937,54";COMPLETED
V-2026-5380;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;96245.18;0;0;0;96245.18;"credito: $96.245,18";COMPLETED
V-2026-5379;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;16202.28;0;0;0;16202.28;"credito: $16.202,28";COMPLETED
V-2026-5378;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;25008.38;0;0;0;25008.38;"credito: $25.008,38";COMPLETED
V-2026-5377;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;28870.86;0;0;0;28870.86;"credito: $28.870,86";COMPLETED
V-2026-5376;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;90093.38;0;0;0;90093.38;"credito: $90.093,38";COMPLETED
V-2026-5375;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;81350.76;0;0;0;81350.76;"credito: $81.350,76";COMPLETED
V-2026-5374;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;89767.2;0;0;0;89767.2;"credito: $89.767,2";COMPLETED
V-2026-5373;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;83894.08;0;0;0;83894.08;"credito: $83.894,08";COMPLETED
V-2026-5372;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;78993;0;0;0;78993;credito: $78.993;COMPLETED
V-2026-5371;"4/9/2026, 3:10:54 p. m.";Cajero;Cliente 1;71404.72;0;0;0;71404.72;"credito: $71.404,72";COMPLETED
V-2026-5370;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;1611.46;0;0;0;1611.46;"credito: $1.611,46";COMPLETED
V-2026-5369;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;46510.96;0;0;0;46510.96;"credito: $46.510,96";COMPLETED
V-2026-5368;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;2534.3;0;0;0;2534.3;"credito: $2.534,3";COMPLETED
V-2026-5367;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;7099.56;0;0;0;7099.56;"credito: $7.099,56";COMPLETED
V-2026-5366;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;76432.64;0;0;0;76432.64;"credito: $76.432,64";COMPLETED
V-2026-5365;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;81501.06;0;0;0;81501.06;"credito: $81.501,06";COMPLETED
V-2026-5364;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;167800.26;0;0;0;167800.26;"credito: $167.800,26";COMPLETED
V-2026-5363;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;24666.58;0;0;0;24666.58;"credito: $24.666,58";COMPLETED
V-2026-5362;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;64599.9;0;0;0;64599.9;"credito: $64.599,9";COMPLETED
V-2026-5361;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;148298.3;0;0;0;148298.3;"credito: $148.298,3";COMPLETED
V-2026-5360;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;63629.12;0;0;0;63629.12;"credito: $63.629,12";COMPLETED
V-2026-5359;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;59809.94;0;0;0;59809.94;"credito: $59.809,94";COMPLETED
V-2026-5358;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;55330.84;0;0;0;55330.84;"credito: $55.330,84";COMPLETED
V-2026-5357;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;155599.38;0;0;0;155599.38;"credito: $155.599,38";COMPLETED
V-2026-5356;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;60113.08;0;0;0;60113.08;"credito: $60.113,08";COMPLETED
V-2026-5355;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;57377.24;0;0;0;57377.24;"credito: $57.377,24";COMPLETED
V-2026-5354;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;47708.88;0;0;0;47708.88;"credito: $47.708,88";COMPLETED
V-2026-5353;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;88553.4;0;0;0;88553.4;"credito: $88.553,4";COMPLETED
V-2026-5352;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;95055.46;0;0;0;95055.46;"credito: $95.055,46";COMPLETED
V-2026-5351;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;87797.54;0;0;0;87797.54;"credito: $87.797,54";COMPLETED
V-2026-5350;"4/9/2026, 3:10:53 p. m.";Cajero;Cliente 1;17756.48;0;0;0;17756.48;"credito: $17.756,48";COMPLETED
V-2026-5349;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;22211.42;0;0;0;22211.42;"credito: $22.211,42";COMPLETED
V-2026-5348;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;29832.72;0;0;0;29832.72;"credito: $29.832,72";COMPLETED
V-2026-5347;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;120307.28;0;0;0;120307.28;"credito: $120.307,28";COMPLETED
V-2026-5346;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;40577.98;0;0;0;40577.98;"credito: $40.577,98";COMPLETED
V-2026-5345;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;173168.68;0;0;0;173168.68;"credito: $173.168,68";COMPLETED
V-2026-5344;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;90717.48;0;0;0;90717.48;"credito: $90.717,48";COMPLETED
V-2026-5343;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;181831.8;0;0;0;181831.8;"credito: $181.831,8";COMPLETED
V-2026-5342;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;36809.04;0;0;0;36809.04;"credito: $36.809,04";COMPLETED
V-2026-5341;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;87880.6;0;0;0;87880.6;"credito: $87.880,6";COMPLETED
V-2026-5340;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;14077.28;0;0;0;14077.28;"credito: $14.077,28";COMPLETED
V-2026-5339;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;77461.7;0;0;0;77461.7;"credito: $77.461,7";COMPLETED
V-2026-5338;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;78557.32;0;0;0;78557.32;"credito: $78.557,32";COMPLETED
V-2026-5337;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;18614.56;0;0;0;18614.56;"credito: $18.614,56";COMPLETED
V-2026-5336;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;69177.12;0;0;0;69177.12;"credito: $69.177,12";COMPLETED
V-2026-5335;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;9187.1;0;0;0;9187.1;"credito: $9.187,1";COMPLETED
V-2026-5334;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;24383.16;0;0;0;24383.16;"credito: $24.383,16";COMPLETED
V-2026-5333;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;12054.44;0;0;0;12054.44;"credito: $12.054,44";COMPLETED
V-2026-5332;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;58182.82;0;0;0;58182.82;"credito: $58.182,82";COMPLETED
V-2026-5331;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;9461.18;0;0;0;9461.18;"credito: $9.461,18";COMPLETED
V-2026-5330;"4/9/2026, 3:10:52 p. m.";Cajero;Cliente 1;58987.3;0;0;0;58987.3;"credito: $58.987,3";COMPLETED
V-2026-5329;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;74244.94;0;0;0;74244.94;"credito: $74.244,94";COMPLETED
V-2026-5328;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;95055.46;0;0;0;95055.46;"credito: $95.055,46";COMPLETED
V-2026-5327;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;31817.74;0;0;0;31817.74;"credito: $31.817,74";COMPLETED
V-2026-5326;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;12893.48;0;0;0;12893.48;"credito: $12.893,48";COMPLETED
V-2026-5325;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;90027.7;0;0;0;90027.7;"credito: $90.027,7";COMPLETED
V-2026-5324;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;14772.62;0;0;0;14772.62;"credito: $14.772,62";COMPLETED
V-2026-5323;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;24680.12;0;0;0;24680.12;"credito: $24.680,12";COMPLETED
V-2026-5322;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;35994.18;0;0;0;35994.18;"credito: $35.994,18";COMPLETED
V-2026-5321;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;73372.92;0;0;0;73372.92;"credito: $73.372,92";COMPLETED
V-2026-5320;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;60932.14;0;0;0;60932.14;"credito: $60.932,14";COMPLETED
V-2026-5319;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;100612.28;0;0;0;100612.28;"credito: $100.612,28";COMPLETED
V-2026-5318;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;88124.04;0;0;0;88124.04;"credito: $88.124,04";COMPLETED
V-2026-5317;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;33232;0;0;0;33232;credito: $33.232;COMPLETED
V-2026-5316;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;181831.8;0;0;0;181831.8;"credito: $181.831,8";COMPLETED
V-2026-5315;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;90362.6;0;0;0;90362.6;"credito: $90.362,6";COMPLETED
V-2026-5314;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;4072.38;0;0;0;4072.38;"credito: $4.072,38";COMPLETED
V-2026-5313;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;139184.6;0;0;0;139184.6;"credito: $139.184,6";COMPLETED
V-2026-5312;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;127564.72;0;0;0;127564.72;"credito: $127.564,72";COMPLETED
V-2026-5311;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;17172.74;0;0;0;17172.74;"credito: $17.172,74";COMPLETED
V-2026-5310;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;26052.76;0;0;0;26052.76;"credito: $26.052,76";COMPLETED
V-2026-5309;"4/9/2026, 3:10:51 p. m.";Cajero;Cliente 1;76817.68;0;0;0;76817.68;"credito: $76.817,68";COMPLETED
V-2026-5308;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;97215.92;0;0;0;97215.92;"credito: $97.215,92";COMPLETED
V-2026-5307;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;35817.34;0;0;0;35817.34;"credito: $35.817,34";COMPLETED
V-2026-5306;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;112059.16;0;0;0;112059.16;"credito: $112.059,16";COMPLETED
V-2026-5305;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;123196.16;0;0;0;123196.16;"credito: $123.196,16";COMPLETED
V-2026-5304;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;55427.7;0;0;0;55427.7;"credito: $55.427,7";COMPLETED
V-2026-5303;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;187408.06;0;0;0;187408.06;"credito: $187.408,06";COMPLETED
V-2026-5302;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;176719.7;0;0;0;176719.7;"credito: $176.719,7";COMPLETED
V-2026-5301;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;19297.88;0;0;0;19297.88;"credito: $19.297,88";COMPLETED
V-2026-5300;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;77534.88;0;0;0;77534.88;"credito: $77.534,88";COMPLETED
V-2026-5299;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;95476.32;0;0;0;95476.32;"credito: $95.476,32";COMPLETED
V-2026-5298;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;30857.22;0;0;0;30857.22;"credito: $30.857,22";COMPLETED
V-2026-5297;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;27717.38;0;0;0;27717.38;"credito: $27.717,38";COMPLETED
V-2026-5296;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;14798.4;0;0;0;14798.4;"credito: $14.798,4";COMPLETED
V-2026-5295;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;98337.84;0;0;0;98337.84;"credito: $98.337,84";COMPLETED
V-2026-5294;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;18304.32;0;0;0;18304.32;"credito: $18.304,32";COMPLETED
V-2026-5293;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;7047.34;0;0;0;7047.34;"credito: $7.047,34";COMPLETED
V-2026-5292;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;140647.5;0;0;0;140647.5;"credito: $140.647,5";COMPLETED
V-2026-5291;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;72016.02;0;0;0;72016.02;"credito: $72.016,02";COMPLETED
V-2026-5290;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;94967.32;0;0;0;94967.32;"credito: $94.967,32";COMPLETED
V-2026-5289;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;10233.18;0;0;0;10233.18;"credito: $10.233,18";COMPLETED
V-2026-5288;"4/9/2026, 3:10:50 p. m.";Cajero;Cliente 1;63961.86;0;0;0;63961.86;"credito: $63.961,86";COMPLETED
V-2026-5287;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;79188.98;0;0;0;79188.98;"credito: $79.188,98";COMPLETED
V-2026-5286;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;151821.5;0;0;0;151821.5;"credito: $151.821,5";COMPLETED
V-2026-5285;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;94882.46;0;0;0;94882.46;"credito: $94.882,46";COMPLETED
V-2026-5284;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;43712.78;0;0;0;43712.78;"credito: $43.712,78";COMPLETED
V-2026-5283;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;41708.2;0;0;0;41708.2;"credito: $41.708,2";COMPLETED
V-2026-5282;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;6679.74;0;0;0;6679.74;"credito: $6.679,74";COMPLETED
V-2026-5281;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;39345.86;0;0;0;39345.86;"credito: $39.345,86";COMPLETED
V-2026-5280;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;9852.14;0;0;0;9852.14;"credito: $9.852,14";COMPLETED
V-2026-5279;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;20144;0;0;0;20144;credito: $20.144;COMPLETED
V-2026-5278;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;81952.88;0;0;0;81952.88;"credito: $81.952,88";COMPLETED
V-2026-5277;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;150436.28;0;0;0;150436.28;"credito: $150.436,28";COMPLETED
V-2026-5276;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;64813.54;0;0;0;64813.54;"credito: $64.813,54";COMPLETED
V-2026-5275;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;122659.36;0;0;0;122659.36;"credito: $122.659,36";COMPLETED
V-2026-5274;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;54386.3;0;0;0;54386.3;"credito: $54.386,3";COMPLETED
V-2026-5273;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;159799.66;0;0;0;159799.66;"credito: $159.799,66";COMPLETED
V-2026-5272;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;196294.48;0;0;0;196294.48;"credito: $196.294,48";COMPLETED
V-2026-5271;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;28638.36;0;0;0;28638.36;"credito: $28.638,36";COMPLETED
V-2026-5270;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;88142.5;0;0;0;88142.5;"credito: $88.142,5";COMPLETED
V-2026-5269;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;51460.96;0;0;0;51460.96;"credito: $51.460,96";COMPLETED
V-2026-5268;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;88212.22;0;0;0;88212.22;"credito: $88.212,22";COMPLETED
V-2026-5267;"4/9/2026, 3:10:49 p. m.";Cajero;Cliente 1;57144.1;0;0;0;57144.1;"credito: $57.144,1";COMPLETED
V-2026-5266;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;69374.84;0;0;0;69374.84;"credito: $69.374,84";COMPLETED
V-2026-5265;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;65210.32;0;0;0;65210.32;"credito: $65.210,32";COMPLETED
V-2026-5264;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;61052.96;0;0;0;61052.96;"credito: $61.052,96";COMPLETED
V-2026-5263;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;52984.86;0;0;0;52984.86;"credito: $52.984,86";COMPLETED
V-2026-5262;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;1740.06;0;0;0;1740.06;"credito: $1.740,06";COMPLETED
V-2026-5261;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;176704.32;0;0;0;176704.32;"credito: $176.704,32";COMPLETED
V-2026-5260;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;165679.06;0;0;0;165679.06;"credito: $165.679,06";COMPLETED
V-2026-5259;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;88102.72;0;0;0;88102.72;"credito: $88.102,72";COMPLETED
V-2026-5258;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;6138.86;0;0;0;6138.86;"credito: $6.138,86";COMPLETED
V-2026-5257;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;191747;0;0;0;191747;credito: $191.747;COMPLETED
V-2026-5256;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;40729.14;0;0;0;40729.14;"credito: $40.729,14";COMPLETED
V-2026-5255;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;22630.2;0;0;0;22630.2;"credito: $22.630,2";COMPLETED
V-2026-5254;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;77604.08;0;0;0;77604.08;"credito: $77.604,08";COMPLETED
V-2026-5253;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;40484.3;0;0;0;40484.3;"credito: $40.484,3";COMPLETED
V-2026-5252;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;102336.74;0;0;0;102336.74;"credito: $102.336,74";COMPLETED
V-2026-5251;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;8050.66;0;0;0;8050.66;"credito: $8.050,66";COMPLETED
V-2026-5250;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;11409.24;0;0;0;11409.24;"credito: $11.409,24";COMPLETED
V-2026-5249;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;80723.36;0;0;0;80723.36;"credito: $80.723,36";COMPLETED
V-2026-5248;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;55747.28;0;0;0;55747.28;"credito: $55.747,28";COMPLETED
V-2026-5247;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;28454.4;0;0;0;28454.4;"credito: $28.454,4";COMPLETED
V-2026-5246;"4/9/2026, 3:10:48 p. m.";Cajero;Cliente 1;29015.44;0;0;0;29015.44;"credito: $29.015,44";COMPLETED
