Código;Código Barras;Nombre;Categoría;Precio;Costo;Stock;Stock Mínimo;Stock Crítico;IVA %;Unidad;Activo;Ubicación;Vencimiento
NEW-1788552195331-450-4;;Bulk 450-4;Nueva Cat;18404.89;10767.88;236;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195331-450-5;7704215654;Bulk 450-5;Snacks;42386.13;26314.06;115;5;2;0;UNIT;Sí;;
NEW-1788552195335-451-0;7701300809;Bulk 451-0;Lacteos;14140.55;2584.11;327;5;2;0;UNIT;Sí;;
NEW-1788552195335-451-1;7706004241;Bulk 451-1;Nueva Cat;25036.08;25182.35;255;5;2;0;UNIT;Sí;;
NEW-1788552195335-451-4;7706798247;Bulk 451-4;Bebidas;9385.78;1461.74;386;5;2;0;UNIT;Sí;;
NEW-1788552195335-451-5;;Bulk 451-5;Nueva Cat;47416.46;15182.39;120;5;2;0;UNIT;Sí;;
NEW-1788552195338-452-1;7708296643;Bulk 452-1;Snacks;23484.1;6717.42;213;5;2;0;UNIT;Sí;;
NEW-1788552195340-455-1;7703087886;Bulk 455-1;Lacteos;32376.22;17033.45;194;5;2;0;UNIT;Sí;;
NEW-1788552195340-455-5;;Bulk 455-5;Nueva Cat;7424.46;20493.99;258;5;2;0;UNIT;Sí;;
NEW-1788552195340-455-7;7705768443;Bulk 455-7;Bebidas;3920.73;23811.21;292;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195343-456-0;7705689241;Bulk 456-0;Nueva Cat;26090.05;16369.92;479;5;2;0;UNIT;Sí;;
NEW-1788552195344-457-2;7702640043;Bulk 457-2;Lacteos;41199.02;13193.88;432;5;2;0;UNIT;Sí;;
NEW-1788552195344-457-3;7708801312;Bulk 457-3;Snacks;15150.21;22978.16;420;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195344-457-4;;Bulk 457-4;Snacks;12448.89;13841.98;603;5;2;0;UNIT;Sí;;
NEW-1788552195344-457-5;7709025195;Bulk 457-5;Lacteos;41536.03;550.93;216;5;2;0;UNIT;Sí;;
NEW-1788552195346-458-1;7701528655;Bulk 458-1;Snacks;31041.42;13559.8;231;5;2;0;UNIT;Sí;;
NEW-1788552195346-458-3;7709014697;Bulk 458-3;Bebidas;39332.21;22261.75;104;5;2;0;UNIT;Sí;;
NEW-1788552195346-458-4;7709170261;Bulk 458-4;Nueva Cat;26040.86;7455.19;341;5;2;0;UNIT;Sí;;
NEW-1788552195346-458-5;7703993942;Bulk 458-5;Lacteos;19533.24;2005.54;287;5;2;0;UNIT;Sí;;
NEW-1788552195346-458-6;;Bulk 458-6;Lacteos;30191.83;21364.65;351;5;2;0;UNIT;Sí;;
NEW-1788552195346-458-9;;Bulk 458-9;Lacteos;29938.76;11164.27;482;5;2;0;UNIT;Sí;;
NEW-1788552195352-459-1;;Bulk 459-1;Snacks;17933.42;17117.04;462;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195352-459-2;7705491507;Bulk 459-2;Nueva Cat;25251.52;731.54;314;5;2;0;UNIT;Sí;;
NEW-1788552195352-459-3;7705176828;Bulk 459-3;Nueva Cat;36967.85;19888.02;364;5;2;0;UNIT;Sí;;
NEW-1788552195352-459-4;7701221000;Bulk 459-4;Lacteos;46844.23;14851.99;242;5;2;0;UNIT;Sí;;
NEW-1788552193955-46-3;;Bulk 46-3;Lacteos;5490.69;18825.3;337;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552193955-46-4;7701465005;Bulk 46-4;Snacks;3097.8;29340.42;336;5;2;0;UNIT;Sí;;
NEW-1788552195355-460-0;7706528944;Bulk 460-0;Nueva Cat;22273.41;6097.56;414;5;2;0;UNIT;Sí;;
NEW-1788552195355-460-1;7701788608;Bulk 460-1;Snacks;41199.14;20762.59;302;5;2;0;UNIT;Sí;;
NEW-1788552195355-460-2;7702238145;Bulk 460-2;Bebidas;37714.3;5953.47;430;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195355-460-3;;Bulk 460-3;Nueva Cat;22519.12;4828.01;219;5;2;0;UNIT;Sí;;
NEW-1788552195355-460-6;7702935172;Bulk 460-6;Lacteos;35076.01;21380.24;456;5;2;0;UNIT;Sí;;
NEW-1788552195355-460-7;7702002599;Bulk 460-7;Nueva Cat;9460.44;26839.24;428;5;2;0;UNIT;Sí;;
NEW-1788552195359-461-1;7708175232;Bulk 461-1;Lacteos;11981.57;2204.86;443;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195359-461-2;7706882563;Bulk 461-2;Nueva Cat;32159.81;3663.71;462;5;2;0;UNIT;Sí;;
NEW-1788552195359-461-3;;Bulk 461-3;Snacks;20920.31;21244.45;67;5;2;0;UNIT;Sí;;
NEW-1788552195359-461-5;;Bulk 461-5;Snacks;34449.57;26063.19;201;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195359-461-7;;Bulk 461-7;Bebidas;27729.34;25855.79;201;5;2;0;UNIT;Sí;;
NEW-1788552195362-462-0;7705792269;Bulk 462-0;Lacteos;44680.77;5183.92;401;5;2;0;UNIT;Sí;;
NEW-1788552195362-462-1;;Bulk 462-1;Snacks;34277.62;20798.01;47;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195362-462-2;7708679607;Bulk 462-2;Nueva Cat;14227.2;21407.81;246;5;2;0;UNIT;Sí;;
NEW-1788552195365-463-1;7705258210;Bulk 463-1;Bebidas;29140.67;28941.42;533;5;2;0;UNIT;Sí;;
NEW-1788552195366-464-1;;Bulk 464-1;Snacks;698.13;13135.34;418;5;2;0;UNIT;Sí;;
NEW-1788552195366-464-2;7709379605;Bulk 464-2;Nueva Cat;29179.04;8053.3;369;5;2;0;UNIT;Sí;;
NEW-1788552195366-464-3;;Bulk 464-3;Nueva Cat;49564.55;10759.19;274;5;2;0;UNIT;Sí;;
NEW-1788552195366-464-5;7709197827;Bulk 464-5;Lacteos;38907.43;5232.26;488;5;2;0;UNIT;Sí;;
NEW-1788552195369-465-0;7703263704;Bulk 465-0;Bebidas;21207.18;10376.3;229;5;2;0;UNIT;Sí;;
NEW-1788552195370-466-0;;Bulk 466-0;Nueva Cat;9299.95;25522.03;369;5;2;0;UNIT;Sí;;
NEW-1788552195371-467-0;;Bulk 467-0;Snacks;27987.66;1700.57;159;5;2;0;UNIT;Sí;;
NEW-1788552195372-468-0;;Bulk 468-0;Bebidas;44626.93;8738.87;278;5;2;0;UNIT;Sí;;
NEW-1788552195372-468-2;;Bulk 468-2;Lacteos;958.25;18048.45;179;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195374-469-2;7709585056;Bulk 469-2;Bebidas;36031.87;21306.97;413;5;2;0;UNIT;Sí;;
NEW-1788552195374-469-3;7703513582;Bulk 469-3;Bebidas;46763.03;4633.59;507;5;2;0;UNIT;Sí;;
NEW-1788552195374-469-4;7701949535;Bulk 469-4;Lacteos;15449.31;933.25;419;5;2;0;UNIT;Sí;;
NEW-1788552195374-469-5;7702528799;Bulk 469-5;Bebidas;40829.65;520.74;304;5;2;0;UNIT;Sí;;
NEW-1788552195374-469-6;7708391198;Bulk 469-6;Nueva Cat;45556.71;5260.65;105;5;2;0;UNIT;Sí;;
NEW-1788552195374-469-8;;Bulk 469-8;Snacks;27828.69;14960.78;449;5;2;0;UNIT;Sí;;
NEW-1788552193957-47-1;7701839963;Bulk 47-1;Nueva Cat;42055.27;14237.55;110;5;2;0;UNIT;Sí;;
NEW-1788552193957-47-2;7703054222;Bulk 47-2;Bebidas;26068.34;28159.17;168;5;2;0;UNIT;Sí;;
NEW-1788552195377-470-0;7707654616;Bulk 470-0;Bebidas;21800.6;17921.57;405;5;2;0;UNIT;Sí;;
NEW-1788552195377-470-1;7704754374;Bulk 470-1;Bebidas;14615.25;13320.88;292;5;2;0;UNIT;Sí;;
NEW-1788552195380-472-3;7702805206;Bulk 472-3;Nueva Cat;27543.07;20303.47;320;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195380-472-4;;Bulk 472-4;Nueva Cat;28612.04;11697.42;332;5;2;0;UNIT;Sí;;
NEW-1788552195380-472-5;7706396110;Bulk 472-5;Bebidas;18404.52;20111.97;41;5;2;0;UNIT;Sí;;
NEW-1788552195383-473-0;;Bulk 473-0;Lacteos;9908.83;13974.57;248;5;2;0;UNIT;Sí;;
NEW-1788552195383-473-1;7706222049;Bulk 473-1;Lacteos;49439.08;6290.09;275;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195385-474-0;;Bulk 474-0;Nueva Cat;34142.85;25903;213;5;2;0;UNIT;Sí;;
NEW-1788552195385-474-1;7706519561;Bulk 474-1;Nueva Cat;5778.42;20093.94;206;5;2;0;UNIT;Sí;;
NEW-1788552195385-474-2;7708106437;Bulk 474-2;Snacks;9350.76;28415.1;229;5;2;0;UNIT;Sí;;
NEW-1788552195385-474-4;7705537894;Bulk 474-4;Nueva Cat;6126.15;5456.44;341;5;2;0;UNIT;Sí;;
NEW-1788552195385-474-6;7708721699;Bulk 474-6;Lacteos;28055.88;5619.09;441;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195385-474-7;7708460479;Bulk 474-7;Bebidas;4050.59;28868.31;139;5;2;0;UNIT;Sí;;
NEW-1788552195390-476-0;7705861102;Bulk 476-0;Lacteos;19160.64;23062.15;203;5;2;0;UNIT;Sí;;
NEW-1788552195390-476-2;7704928228;Bulk 476-2;Lacteos;9148.67;29208.51;413;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195390-476-3;7705604186;Bulk 476-3;Snacks;43405.04;20121.34;62;5;2;0;UNIT;Sí;;
NEW-1788552195390-476-4;;Bulk 476-4;Bebidas;23101.04;16519.57;59;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195390-476-5;7707192050;Bulk 476-5;Nueva Cat;2481.48;13234.97;81;5;2;0;UNIT;Sí;;
NEW-1788552195390-476-6;7703603584;Bulk 476-6;Bebidas;44467.86;7659.3;42;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195390-476-7;7703517959;Bulk 476-7;Bebidas;18662.54;1208.75;521;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195390-476-8;7704799010;Bulk 476-8;Bebidas;6424.84;14572.15;128;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195394-477-0;;Bulk 477-0;Bebidas;31114.85;9475.26;40;5;2;0;UNIT;Sí;;
NEW-1788552195394-477-2;7709183854;Bulk 477-2;Nueva Cat;30735.59;6315.4;271;5;2;0;UNIT;Sí;;
NEW-1788552195394-477-3;7701108928;Bulk 477-3;Lacteos;34611.37;19903.03;380;5;2;0;UNIT;Sí;;
NEW-1788552195394-477-5;7706255417;Bulk 477-5;Snacks;34779.14;13583.25;46;5;2;0;UNIT;Sí;;
NEW-1788552195394-477-7;7701353144;Bulk 477-7;Nueva Cat;29875.18;10332.11;149;5;2;0;UNIT;Sí;;
NEW-1788552195394-477-8;;Bulk 477-8;Bebidas;23304.03;27760.13;378;5;2;0;UNIT;Sí;;
NEW-1788552195394-477-9;7709041107;Bulk 477-9;Nueva Cat;6725.1;29026.17;157;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195403-478-0;;Bulk 478-0;Lacteos;20583.53;23670.06;283;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195403-478-1;7703673324;Bulk 478-1;Snacks;1107.12;940.59;336;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195403-478-2;7708110562;Bulk 478-2;Nueva Cat;24937.19;20126.38;265;5;2;0;UNIT;Sí;;
NEW-1788552195405-479-0;7708347810;Bulk 479-0;Nueva Cat;49840.71;14918.83;302;5;2;0;UNIT;Sí;;
NEW-1788552195405-479-2;7703259354;Bulk 479-2;Bebidas;27540.29;12279.95;355;5;2;0;UNIT;Sí;;
NEW-1788552193959-48-0;7704989408;Bulk 48-0;Bebidas;31315.32;17881.11;355;5;2;0;UNIT;Sí;;
NEW-1788552193959-48-1;7704248322;Bulk 48-1;Nueva Cat;20345.81;3191.96;102;5;2;0;UNIT;Sí;;
NEW-1788552193959-48-2;7702545804;Bulk 48-2;Snacks;4256;5382.98;252;5;2;0;UNIT;Sí;;
NEW-1788552195406-480-0;7704697490;Bulk 480-0;Nueva Cat;37309.45;26367;558;5;2;0;UNIT;Sí;;
NEW-1788552195406-480-1;;Bulk 480-1;Snacks;49733.8;9483.52;393;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195408-482-0;;Bulk 482-0;Snacks;9542.25;8695.95;274;5;2;0;UNIT;Sí;;
NEW-1788552195408-482-2;7709055790;Bulk 482-2;Nueva Cat;24888.19;16710.1;414;5;2;0;UNIT;Sí;;
NEW-1788552195409-483-2;;Bulk 483-2;Nueva Cat;26084.23;5304.4;404;5;2;0;UNIT;Sí;;
NEW-1788552195409-483-3;7704421345;Bulk 483-3;Nueva Cat;2584.35;18397.05;464;5;2;0;UNIT;Sí;;
NEW-1788552195409-483-5;;Bulk 483-5;Nueva Cat;33397.38;7251.2;223;5;2;0;UNIT;Sí;;
NEW-1788552195409-483-8;7704157903;Bulk 483-8;Lacteos;40628.48;21982.24;370;5;2;0;UNIT;Sí;;
NEW-1788552195409-483-9;;Bulk 483-9;Nueva Cat;20870.9;9328.24;457;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195419-484-0;7705811499;Bulk 484-0;Snacks;24467.41;18630.07;159;5;2;0;UNIT;Sí;;
NEW-1788552195419-484-7;7706793066;Bulk 484-7;Bebidas;33376.78;9806.78;47;5;2;0;UNIT;Sí;;
NEW-1788552195423-486-0;7708478844;Bulk 486-0;Snacks;12238.4;3086.96;169;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195424-487-0;7702107693;Bulk 487-0;Snacks;44737.4;3330.9;373;5;2;0;UNIT;Sí;;
NEW-1788552195424-487-3;7702585267;Bulk 487-3;Bebidas;15325.74;4026.48;478;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195424-487-6;;Bulk 487-6;Snacks;21455.3;379.59;324;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195426-488-1;7706158611;Bulk 488-1;Bebidas;37937.34;13774.05;165;5;2;0;UNIT;Sí;;
NEW-1788552195426-488-2;7708258964;Bulk 488-2;Lacteos;34845.63;21679.63;188;5;2;0;UNIT;Sí;;
NEW-1788552195426-488-3;7704031605;Bulk 488-3;Snacks;2247.31;21215.86;177;5;2;0;UNIT;Sí;;
NEW-1788552195426-488-4;;Bulk 488-4;Snacks;36655.11;7683.71;256;5;2;0;UNIT;Sí;;
NEW-1788552195454-489-0;7707320731;Bulk 489-0;Lacteos;29662.68;11144.39;290;5;2;0;UNIT;Sí;;
NEW-1788552193961-49-0;7709353208;Bulk 49-0;Bebidas;37963.99;3549.53;426;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552193961-49-3;7706171567;Bulk 49-3;Snacks;3760.78;12436.94;277;5;2;0;UNIT;Sí;;
NEW-1788552193961-49-4;7703663995;Bulk 49-4;Nueva Cat;42144.86;6028.15;441;5;2;0;UNIT;Sí;;
NEW-1788552193961-49-5;7705318895;Bulk 49-5;Lacteos;32868.05;4872.85;225;5;2;0;UNIT;Sí;;
NEW-1788552193961-49-6;7705547898;Bulk 49-6;Snacks;23791.81;2459.19;217;5;2;0;UNIT;Sí;;
NEW-1788552193961-49-7;7706512624;Bulk 49-7;Lacteos;1005.23;19383.81;415;5;2;0;UNIT;Sí;;
NEW-1788552195455-490-1;7703969870;Bulk 490-1;Snacks;29091.41;23621.36;114;5;2;0;UNIT;Sí;;
NEW-1788552195460-491-0;;Bulk 491-0;Snacks;44133.65;23312.4;201;5;2;0;UNIT;Sí;;
NEW-1788552195460-491-4;7706244394;Bulk 491-4;Nueva Cat;40894.05;20871.47;436;5;2;0;UNIT;Sí;;
NEW-1788552195460-491-7;7701424898;Bulk 491-7;Bebidas;35422.16;25486.64;64;5;2;0;UNIT;Sí;;
NEW-1788552195466-492-0;7707412878;Bulk 492-0;Lacteos;25680.75;3336.14;226;5;2;0;UNIT;Sí;;
NEW-1788552195466-492-3;7701498700;Bulk 492-3;Bebidas;31526.87;14549.12;357;5;2;0;UNIT;Sí;;
NEW-1788552195469-493-0;;Bulk 493-0;Snacks;1340.04;25786.58;487;5;2;0;UNIT;Sí;;
NEW-1788552195469-493-3;7709008700;Bulk 493-3;Lacteos;35283.73;19345.51;345;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195469-493-4;7708826270;Bulk 493-4;Lacteos;49823.63;24086.26;364;5;2;0;UNIT;Sí;;
NEW-1788552195469-493-5;7702453002;Bulk 493-5;Snacks;23968.67;29253.72;263;5;2;0;UNIT;Sí;;
NEW-1788552195474-494-0;7706775504;Bulk 494-0;Nueva Cat;20781.48;17626.47;544;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195475-495-0;7705870093;Bulk 495-0;Snacks;43491.23;558.45;428;5;2;0;UNIT;Sí;;
NEW-1788552195475-495-3;;Bulk 495-3;Nueva Cat;5045.12;22388.42;247;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195475-495-4;7709813528;Bulk 495-4;Bebidas;36787.37;12205.26;185;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195478-497-2;;Bulk 497-2;Lacteos;589.13;12479.59;124;5;2;0;UNIT;Sí;;
NEW-1788552195478-497-5;7708914476;Bulk 497-5;Snacks;16933.26;23530.49;265;5;2;0;UNIT;Sí;;
NEW-1788552195478-497-6;7701839577;Bulk 497-6;Nueva Cat;47502.32;7338.03;385;5;2;0;UNIT;Sí;;
NEW-1788552195478-497-7;7707182679;Bulk 497-7;Lacteos;15793.1;6331.27;133;5;2;0;UNIT;Sí;;
NEW-1788552195478-497-8;7701730404;Bulk 497-8;Lacteos;10829.72;19032.96;419;5;2;0;UNIT;Sí;;
NEW-1788552193818-5-0;;Bulk 5-0;Lacteos;43700.47;22334.81;68;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552193818-5-1;7701465860;Bulk 5-1;Lacteos;44452.34;28234.51;423;5;2;0;UNIT;Sí;;
NEW-1788552193818-5-2;;Bulk 5-2;Snacks;20183.42;7514.88;357;5;2;0;UNIT;Sí;;
NEW-1788552193965-50-1;7705705600;Bulk 50-1;Bebidas;23973.12;28339.06;464;5;2;0;UNIT;Sí;;
NEW-1788552193965-50-2;;Bulk 50-2;Lacteos;33241.98;20225.93;207;5;2;0;UNIT;Sí;;
NEW-1788552195484-500-0;7702214052;Bulk 500-0;Lacteos;8586.37;26687.87;296;5;2;0;UNIT;Sí;;
NEW-1788552195484-500-1;7709756365;Bulk 500-1;Bebidas;18147.53;18650.06;43;5;2;0;UNIT;Sí;;
NEW-1788552195486-501-0;;Bulk 501-0;Snacks;5713.54;6025.65;534;5;2;0;UNIT;Sí;;
NEW-1788552195486-501-1;7709104235;Bulk 501-1;Snacks;3721.41;22607.68;425;5;2;0;UNIT;Sí;;
NEW-1788552195486-501-3;;Bulk 501-3;Lacteos;3508.25;12719.86;95;5;2;0;UNIT;Sí;;
NEW-1788552195486-501-4;7707989131;Bulk 501-4;Bebidas;46118.37;21050.37;501;5;2;0;UNIT;Sí;;
NEW-1788552195486-501-7;;Bulk 501-7;Snacks;38836.25;9176.7;306;5;2;0;UNIT;Sí;;
NEW-1788552195491-502-0;7707824495;Bulk 502-0;Bebidas;46352.4;29717.94;274;5;2;0;UNIT;Sí;;
NEW-1788552195491-502-1;7703131381;Bulk 502-1;Lacteos;43457.92;11632.65;206;5;2;0;UNIT;Sí;;
NEW-1788552195491-502-2;7702462464;Bulk 502-2;Snacks;19797.47;16118.29;268;5;2;0;UNIT;Sí;;
NEW-1788552195494-504-1;7701989882;Bulk 504-1;Lacteos;1644.9;22803.95;159;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195494-504-3;7707768763;Bulk 504-3;Lacteos;36632.26;17764.07;268;5;2;0;UNIT;Sí;;
NEW-1788552195496-505-0;7701665694;Bulk 505-0;Bebidas;47136.59;259.21;566;5;2;0;UNIT;Sí;;
NEW-1788552195496-505-1;7707627674;Bulk 505-1;Bebidas;24325.14;26434.09;449;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195496-505-2;7706768931;Bulk 505-2;Nueva Cat;48785.82;15143.58;201;5;2;0;UNIT;Sí;;
NEW-1788552195496-505-3;;Bulk 505-3;Lacteos;32494.24;12466.84;459;5;2;0;UNIT;Sí;;
NEW-1788552195501-508-0;7707619953;Bulk 508-0;Bebidas;598.7;2079.03;156;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195501-508-3;;Bulk 508-3;Nueva Cat;26873.15;20693.22;421;5;2;0;UNIT;Sí;;
NEW-1788552195501-508-4;;Bulk 508-4;Snacks;38641.2;22852.81;215;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195505-509-0;;Bulk 509-0;Lacteos;9383.37;27467.3;272;5;2;0;UNIT;Sí;;
NEW-1788552195505-509-2;7706280933;Bulk 509-2;Nueva Cat;26174.85;13526.93;132;5;2;0;UNIT;Sí;;
NEW-1788552193966-51-0;7702766895;Bulk 51-0;Bebidas;20621.87;13397.79;213;5;2;0;UNIT;Sí;;
NEW-1788552193966-51-1;7708411231;Bulk 51-1;Nueva Cat;38880.37;29101.56;44;5;2;0;UNIT;Sí;;
NEW-1788552193966-51-2;7707312324;Bulk 51-2;Bebidas;3401.14;10496.85;49;5;2;0;UNIT;Sí;;
NEW-1788552193966-51-3;7708839524;Bulk 51-3;Snacks;7036.85;28907.02;126;5;2;0;UNIT;Sí;;
NEW-1788552195508-513-1;7706874578;Bulk 513-1;Snacks;24684;11902.15;438;5;2;0;UNIT;Sí;;
NEW-1788552195508-513-2;7708973485;Bulk 513-2;Bebidas;4615.93;26795.69;459;5;2;0;UNIT;Sí;;
NEW-1788552195508-513-4;7705619434;Bulk 513-4;Snacks;4871.18;24562.45;55;5;2;0;UNIT;Sí;;
NEW-1788552195508-513-5;7704751889;Bulk 513-5;Snacks;25165.76;13134.43;282;5;2;0;UNIT;Sí;;
NEW-1788552195508-513-6;7703461201;Bulk 513-6;Bebidas;32039.35;14202.89;254;5;2;0;UNIT;Sí;;
NEW-1788552195508-513-9;7707589673;Bulk 513-9;Snacks;8769.86;15902.31;320;5;2;0;UNIT;Sí;;
NEW-1788552195512-514-2;7707003397;Bulk 514-2;Nueva Cat;1597.33;21317.98;248;5;2;0;UNIT;Sí;;
NEW-1788552195512-514-3;7708606448;Bulk 514-3;Bebidas;49381.94;6170.04;58;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195514-515-1;;Bulk 515-1;Nueva Cat;19995.31;29548.23;353;5;2;0;UNIT;Sí;;
NEW-1788552195514-515-4;7707949537;Bulk 515-4;Nueva Cat;28507.19;1948.12;212;5;2;0;UNIT;Sí;;
NEW-1788552195514-515-6;7705974169;Bulk 515-6;Lacteos;12070.74;16182.89;361;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195514-515-7;7701042294;Bulk 515-7;Bebidas;36210.65;26936.22;493;5;2;0;UNIT;Sí;;
NEW-1788552195514-515-8;7709013691;Bulk 515-8;Bebidas;9429.57;23481.64;436;5;2;0;UNIT;Sí;;
NEW-1788552195519-516-0;7701417956;Bulk 516-0;Bebidas;12759.07;23294.56;224;5;2;0;UNIT;Sí;;
NEW-1788552195519-516-1;7709434867;Bulk 516-1;Snacks;29556.53;5807.79;480;5;2;0;UNIT;Sí;;
NEW-1788552195519-516-3;7706580396;Bulk 516-3;Lacteos;40750.53;2920.38;448;5;2;0;UNIT;Sí;;
NEW-1788552195519-516-5;7705308167;Bulk 516-5;Bebidas;31147.82;7582.75;617;5;2;0;UNIT;Sí;;
NEW-1788552195519-516-6;7705537887;Bulk 516-6;Snacks;46355.31;552.73;250;5;2;0;UNIT;Sí;;
NEW-1788552195525-519-0;7705803299;Bulk 519-0;Nueva Cat;9856.22;24168.04;488;5;2;0;UNIT;Sí;;
NEW-1788552195525-519-2;7703685285;Bulk 519-2;Bebidas;21254.59;28134.74;340;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-0;7708549539;Bulk 52-0;Snacks;15016.31;13433.08;167;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-1;7709044386;Bulk 52-1;Nueva Cat;36765.28;19673.68;301;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-2;;Bulk 52-2;Nueva Cat;40361.68;29742.51;46;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-3;7706886060;Bulk 52-3;Lacteos;19508.81;21277.94;77;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-4;7703708378;Bulk 52-4;Nueva Cat;6605.13;26764.32;215;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-5;7705009103;Bulk 52-5;Bebidas;46365.2;26597.11;247;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-6;7705121502;Bulk 52-6;Bebidas;45046.69;18937.39;98;5;2;0;UNIT;Sí;;
NEW-1788552193969-52-7;7709257387;Bulk 52-7;Snacks;46641.96;7690.92;291;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195526-520-2;7704814601;Bulk 520-2;Bebidas;16956.57;29923.12;492;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195526-520-4;;Bulk 520-4;Bebidas;38561.96;728.6;408;5;2;0;UNIT;Sí;;
NEW-1788552195526-520-5;7704248905;Bulk 520-5;Bebidas;19130.55;11712.87;318;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195526-520-6;7701139863;Bulk 520-6;Snacks;32158.94;20223.9;48;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195526-520-7;;Bulk 520-7;Nueva Cat;43950.51;4914.7;48;5;2;0;UNIT;Sí;;
NEW-1788552195526-520-8;7704138652;Bulk 520-8;Lacteos;11052.14;21389.39;438;5;2;0;UNIT;Sí;;
NEW-1788552195531-522-0;7702017441;Bulk 522-0;Bebidas;33854.13;29528.54;432;5;2;0;UNIT;Sí;;
NEW-1788552195531-522-1;7703086894;Bulk 522-1;Lacteos;18125.16;29624.66;97;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195531-522-3;7708553557;Bulk 522-3;Snacks;27292.77;4870.42;226;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195531-522-4;7703496371;Bulk 522-4;Lacteos;45440.97;7073.19;162;5;2;0;UNIT;Sí;;
NEW-1788552195531-522-5;7707604346;Bulk 522-5;Bebidas;48879.64;18440.06;210;5;2;0;UNIT;Sí;;
NEW-1788552195535-523-0;7704699330;Bulk 523-0;Lacteos;11532.9;4252.96;266;5;2;0;UNIT;Sí;;
NEW-1788552195535-523-3;7707482384;Bulk 523-3;Lacteos;31144.09;9116.27;302;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195535-523-4;7703383245;Bulk 523-4;Snacks;45058.18;28221.22;254;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195537-524-0;7709230132;Bulk 524-0;Lacteos;34441.5;8998.28;134;5;2;0;UNIT;Sí;;
NEW-1788552195537-524-2;7707091221;Bulk 524-2;Lacteos;29653.33;689.36;223;5;2;0;UNIT;Sí;;
NEW-1788552195537-524-3;;Bulk 524-3;Nueva Cat;34843.41;2128.16;46;5;2;0;UNIT;Sí;;
NEW-1788552195537-524-4;7708208215;Bulk 524-4;Lacteos;42742.01;24481.64;319;5;2;0;UNIT;Sí;;2026-12-31
NEW-1788552195539-525-0;7704495747;Bulk 525-0;Snacks;8504.89;1137.35;134;5;2;0;UNIT;Sí;;
NEW-1788552195539-525-1;7706328959;Bulk 525-1;Nueva Cat;8382.53;26816.02;406;5;2;0;UNIT;Sí;;
NEW-1788552195539-525-2;7702380295;Bulk 525-2;Snacks;1050.69;2145.01;81;5;2;0;UNIT;Sí;;
